Students	144000
1012	15953 10082 6348 3242
1013	13367 8719 17681 5884
1014	13977 13942 13307 8074
1015	2111 6878 12587 4601
1016	1820 16724 11968 3758
1017	4166 6203 8655 14071
1018	10429 9609 14414 5675
1019	743 13389 2848 17003
1020	11201 1035 3365 4953
1021	9056 10301 6915 1991
1022	9645 5357 1563 14416
1023	8385 6066 2945 12407
1024	5961 2845 392 14451
1025	7127 9999 13373 13876
1026	11670 10560 13245 17605
1027	6643 5736 2105 17956
1028	15293 11474 15585 5636
1029	14862 14427 10400 8413
1030	3012 8915 11679 15952
1031	7793 3251 16678 6646
1032	16199 14952 1514 5891
1033	369 2643 3524 6211
1034	793 617 10547 3141
1035	17382 1624 17817 5148
1036	7582 13026 5641 2750
1037	10654 1405 15117 6896
1038	5628 7393 764 1633
1039	2044 17036 5261 13898
1040	15329 6704 11870 14254
1041	7421 3305 14416 743
1042	16876 10366 1737 12270
1043	8291 14301 15797 3629
1044	4261 17562 14492 8297
1045	9427 100 6687 8270
1046	16389 11220 12044 5691
1047	6553 8905 3455 4997
1048	1342 14517 10717 8254
1049	9888 14601 4851 13690
1050	11401 15659 15994 16113
1051	11206 14209 1022 6477
1052	1025 8329 16490 6677
1053	5943 970 7402 4655
1054	15677 12618 8998 6522
1055	5850 2926 4937 10174
1056	2115 2527 16787 15357
1057	13694 9771 2920 11194
1058	14563 9212 9209 6791
1059	17608 2462 2139 5740
1060	8043 15997 82 8521
1061	817 10637 8018 5260
1062	74 5906 9370 4791
1063	4683 16240 3936 5037
1064	6920 970 15184 6480
1065	15265 11896 6036 12806
1066	4638 16865 7315 11017
1067	17948 7595 10475 14720
1068	6260 6614 13143 11494
1069	1053 5004 294 2796
1070	12646 10976 6072 1767
1071	3819 7341 13869 8412
1072	3759 6974 15408 16158
1073	2658 4158 4241 4069
1074	11428 13512 5008 8426
1075	6168 14623 8561 614
1076	14008 4483 1947 3086
1077	6016 5905 11303 5477
1078	15795 917 7966 12880
1079	17539 13143 17996 5036
1080	5517 16763 15514 3196
1081	639 4136 9764 9197
1082	12777 17687 6839 15613
1083	12419 15371 7161 6502
1084	2950 8951 10763 14369
1085	5860 2293 4490 17638
1086	11686 12821 11524 17510
1087	15828 15837 5077 8091
1088	1932 277 7403 788
1089	6702 5142 11830 8865
1090	11152 13824 3700 2917
1091	10978 9106 9806 3690
1092	14332 2110 13091 17733
1093	1394 12978 16493 13939
1094	5237 739 2381 15998
1095	16264 16540 9038 604
1096	8389 7209 14250 7123
1097	7032 9595 9744 96
1098	11297 17173 1684 12915
1099	350 16450 3841 5407
1100	16567 2410 13525 1605
1101	395 11890 16722 6182
1102	16686 15811 13761 4887
1103	10593 728 17639 16686
1104	4535 17450 7054 3460
1105	9423 1435 7213 9247
1106	15963 2381 4335 3654
1107	12577 7584 4978 844
1108	17129 11194 15257 15137
1109	17369 12889 2691 13724
1110	8726 2552 16793 5390
1111	5010 2460 11165 11631
1112	5710 12951 15337 683
1113	12128 10577 12944 13100
1114	12696 10743 11274 1605
1115	6736 5747 2351 6557
1116	5773 5139 6200 11873
1117	13752 17114 16117 493
1118	7207 12311 11704 10077
1119	3130 6393 14106 15865
1120	6204 10001 8959 15328
1121	7664 8402 2483 11055
1122	14706 13110 6215 15343
1123	15630 15012 11090 10212
1124	8074 1615 8760 5395
1125	3563 11868 16765 3605
1126	10419 14882 4901 800
1127	12655 2584 6859 5740
1128	1329 6916 10079 2098
1129	12558 3288 12327 5421
1130	2803 5465 15356 6952
1131	14684 15364 7396 13684
1132	6289 7959 4229 5939
1133	9496 12044 1061 12585
1134	1927 1292 6930 10836
1135	12735 5082 12430 4191
1136	7313 146 12238 3837
1137	6041 3180 15282 6814
1138	11400 4162 11161 2167
1139	8023 16057 7118 4512
1140	6532 7656 10816 16997
1141	4462 9089 14457 4184
1142	3997 8746 6321 6258
1143	17028 7307 7149 6232
1144	16017 5787 3588 5998
1145	2683 16201 87 1651
1146	7595 3829 12518 6225
1147	16758 14268 8854 8698
1148	9279 10447 309 10888
1149	9571 16510 12558 15805
1150	576 4735 314 9540
1151	7449 9222 6388 8314
1152	1470 5522 13237 8576
1153	15981 8299 12290 16748
1154	4309 14937 12284 4460
1155	14459 12033 8544 17864
1156	184 13338 4371 308
1157	15569 4913 11999 14525
1158	8852 17311 1474 6374
1159	17624 17291 10289 6530
1160	5223 5959 9744 522
1161	11880 6932 3387 2019
1162	2511 10026 11208 2610
1163	16826 10476 4576 15761
1164	6225 7529 5470 16859
1165	6708 5590 92 2720
1166	2380 16526 11174 4729
1167	15030 8226 16503 8671
1168	3527 4399 2734 7634
1169	5254 17800 1212 8282
1170	5501 3607 5246 7865
1171	10555 8329 2406 5118
1172	10157 4259 17434 5547
1173	6071 13634 8219 9293
1174	777 6036 4982 3127
1175	4832 9525 930 15134
1176	15325 14005 14651 6922
1177	2320 15603 16593 3154
1178	6267 4717 7248 13626
1179	403 13735 9676 7862
1180	2302 16562 4654 4269
1181	7335 5603 15990 11500
1182	10996 9861 10909 3146
1183	4424 17798 1472 13682
1184	10074 13394 3643 4453
1185	14005 17854 1260 61
1186	10916 13144 4035 15005
1187	3438 6344 12849 11670
1188	16645 5934 8903 5263
1189	17988 8718 1155 12384
1190	9155 17325 1559 3155
1191	5651 15880 7794 15060
1192	2379 9639 16585 15668
1193	5255 16714 10013 5340
1194	17169 14314 1855 10041
1195	17498 2702 16342 15886
1196	16259 925 6800 11545
1197	6981 14602 278 12804
1198	7954 3143 5147 274
1199	5737 7739 8087 12450
1200	449 7684 5222 11180
1201	5288 11882 145 8451
1202	10931 17843 7227 13649
1203	8836 17918 9174 5786
1204	15043 630 10898 9316
1205	17837 16555 9166 13066
1206	2648 13683 12407 9552
1207	7909 8164 3848 17793
1208	15376 3178 16458 17048
1209	9799 9511 15130 6281
1210	7929 4754 6159 3290
1211	17962 4630 12123 8188
1212	12790 14108 9416 9350
1213	6191 17372 2051 17162
1214	2598 4385 12383 1385
1215	704 14254 1658 3952
1216	14232 7717 9772 522
1217	8100 14172 5559 16556
1218	5421 8351 4757 3374
1219	14681 12259 16384 3427
1220	4567 10705 5591 4353
1221	4790 16697 6543 12605
1222	13389 13356 4101 151
1223	14989 3682 8978 13732
1224	5989 7505 12767 275
1225	214 4855 16342 17356
1226	14977 13772 14215 11386
1227	15330 17545 2738 8665
1228	1417 6298 3669 13310
1229	12927 4920 9326 6865
1230	14520 14110 11124 11075
1231	15660 4761 6940 12746
1232	17253 8427 11850 6099
1233	12912 12003 11164 1723
1234	5326 9188 7184 8736
1235	3200 11382 14234 17569
1236	17386 6447 4533 5790
1237	15329 8605 7622 3408
1238	13667 14490 17990 320
1239	15047 13290 17162 17138
1240	2828 14533 1051 11089
1241	15691 16594 9196 12382
1242	16279 17680 16529 11342
1243	3167 8931 3367 3327
1244	13864 13467 1956 3248
1245	13481 16469 17407 16343
1246	6506 14747 17532 9305
1247	3010 17194 1554 1157
1248	6092 2944 17968 11296
1249	15705 4257 3075 3553
1250	2715 10774 7462 6932
1251	13509 10035 2780 12026
1252	8249 16410 6489 6286
1253	6406 10891 11392 6654
1254	13121 13779 16084 16252
1255	8731 11953 146 7579
1256	2193 12165 13848 15860
1257	16634 3428 9124 6873
1258	11648 640 68 4082
1259	1919 8910 16455 13371
1260	13933 8962 15989 8907
1261	1881 5958 11748 1055
1262	1970 541 5564 3949
1263	15202 15813 11912 1984
1264	9078 10813 16800 4619
1265	12502 8545 6850 16413
1266	17351 13956 1202 3969
1267	10716 8135 430 3770
1268	607 8253 13766 727
1269	13103 11063 4609 6428
1270	16428 11614 1449 8755
1271	5405 3800 5615 1881
1272	7322 5762 3145 4194
1273	7441 13281 10682 15801
1274	17562 10439 6781 11861
1275	2251 9924 14008 10752
1276	9883 11588 3375 2181
1277	13801 1028 9311 16874
1278	8897 11942 11618 15823
1279	5195 3507 15642 3691
1280	1796 2699 7888 3549
1281	16399 820 12976 12442
1282	3753 7033 11447 7328
1283	11508 11694 10488 7757
1284	3245 8079 17039 15697
1285	4787 9773 5407 14358
1286	3490 3732 17098 15546
1287	5868 1684 7868 4573
1288	145 8099 15338 6033
1289	1791 8168 5282 15850
1290	12474 2767 16619 8179
1291	2898 14915 14393 257
1292	9307 202 16695 9845
1293	2965 14522 14428 7966
1294	2281 12515 9673 14239
1295	9432 12605 10509 2108
1296	7087 9606 16846 10891
1297	7101 3503 14853 5064
1298	14764 1278 9931 3130
1299	16253 2256 10209 4246
1300	3407 8268 2687 17467
1301	15770 15553 3409 12749
1302	4127 13372 5387 8038
1303	7573 11234 14993 16834
1304	7537 15835 10686 5260
1305	10425 17567 3433 2184
1306	12632 13991 15046 14195
1307	17009 11 1636 16073
1308	14508 12798 15083 14780
1309	10063 14477 15166 13182
1310	1064 4332 6931 1036
1311	11310 10177 15840 2626
1312	1548 2586 7065 11633
1313	10957 16096 15281 8995
1314	9612 16969 4856 9804
1315	17593 826 16341 625
1316	424 5822 622 4461
1317	10467 8067 12337 10216
1318	15265 1921 13904 4633
1319	14352 1417 540 13940
1320	10069 8470 11264 1806
1321	15429 8285 7474 13701
1322	8387 14427 11063 1648
1323	10993 7704 11223 14867
1324	4373 16092 4307 5703
1325	12150 6619 2181 16936
1326	5578 3882 17963 9126
1327	7149 5848 6450 8895
1328	6535 10954 11918 10296
1329	5488 4303 1448 4755
1330	8478 1909 7150 10251
1331	13539 10304 11180 7729
1332	7839 9199 10616 14247
1333	5053 13852 1126 11821
1334	12625 63 9860 8513
1335	14633 5589 1693 17215
1336	17260 5813 1421 6246
1337	3019 10831 6813 795
1338	13013 123 5723 16269
1339	9864 10531 4395 7349
1340	10758 13616 1353 13398
1341	10561 13354 10087 2598
1342	11480 4461 7349 15534
1343	4664 2097 13064 16021
1344	3667 11001 1468 789
1345	8422 1652 14414 15678
1346	17557 6455 1244 14512
1347	7070 16412 17115 2664
1348	6034 13649 5133 9006
1349	13624 6560 9533 11708
1350	2911 9435 4989 3931
1351	161 11057 5947 8473
1352	3327 3939 12731 2909
1353	822 16279 13659 3616
1354	8019 17128 1146 17699
1355	9087 13259 16950 14353
1356	1357 14301 3496 7439
1357	15317 3268 1314 10368
1358	10196 15081 16821 2939
1359	7938 3070 11238 8264
1360	16825 17207 5666 12761
1361	9231 17611 7099 9419
1362	12625 3042 10331 931
1363	10225 11130 13676 4131
1364	7360 17055 8659 17515
1365	16852 9705 16249 8236
1366	8505 16772 4933 11002
1367	7223 15130 4278 10968
1368	9442 5659 15453 7479
1369	11658 3643 13266 10828
1370	963 10267 14043 11902
1371	16925 15565 6542 9401
1372	1082 5567 15890 13425
1373	16031 5117 6468 1672
1374	11858 13864 8904 7715
1375	6888 9882 12790 15235
1376	657 15950 8066 456
1377	13159 4206 12770 1966
1378	17101 16208 4139 5824
1379	16702 2626 3089 8246
1380	17761 4272 1532 11624
1381	7146 5908 9512 5614
1382	2649 12561 17137 994
1383	361 13680 12823 12842
1384	16478 1476 12483 3100
1385	5830 7746 8658 2871
1386	15769 423 3727 8087
1387	11283 15215 10477 9782
1388	1941 2910 11642 704
1389	11321 10320 17194 16039
1390	743 13948 3064 10472
1391	7240 2426 17715 10593
1392	3578 11726 6022 6068
1393	17758 7146 12024 4149
1394	4616 5120 9197 1644
1395	14949 11687 8318 862
1396	2903 7961 8274 3236
1397	2307 12638 8214 2037
1398	11140 14188 9245 14119
1399	12600 12200 9047 3070
1400	2266 9052 11810 6976
1401	7900 11584 15878 17718
1402	15537 14305 2633 16118
1403	9055 15751 2015 10122
1404	3414 13992 4393 8602
1405	6714 5956 9537 8487
1406	3214 7882 343 11096
1407	10996 15680 6618 13240
1408	11270 5854 3394 3589
1409	11921 15433 2278 8653
1410	4071 2601 7603 13645
1411	5765 654 3615 10393
1412	2798 11928 10417 1785
1413	9691 458 15519 321
1414	2518 3592 15986 11824
1415	2164 5353 16420 11909
1416	3342 9171 3470 15480
1417	7973 5199 9714 5138
1418	9862 729 17339 12432
1419	13968 2668 3165 10454
1420	3327 7224 17399 7154
1421	17055 12259 7804 15411
1422	16161 6531 2508 291
1423	1409 4511 9628 13025
1424	10688 15697 7758 17170
1425	15414 13492 17753 17519
1426	11206 6652 2291 7052
1427	6394 4848 11574 3137
1428	16933 2964 7835 12212
1429	12861 13769 12968 5035
1430	16755 13414 16573 3581
1431	1700 15038 13591 11845
1432	1206 12200 13003 7750
1433	3484 13048 17941 9454
1434	4647 3388 6077 457
1435	4929 14098 3989 12793
1436	11236 10861 3111 14329
1437	1417 16608 8925 965
1438	11934 10474 17689 7623
1439	4450 986 17833 8934
1440	4560 8367 14108 9968
1441	14912 1781 9963 2165
1442	12664 2479 14799 12724
1443	5118 16507 6674 17095
1444	1898 9183 12577 1448
1445	16750 8053 13093 6139
1446	10443 1645 14592 16180
1447	1997 6940 10062 3039
1448	11064 3052 15406 7801
1449	9481 17873 4057 14801
1450	10415 14132 4756 3525
1451	871 17991 12397 4207
1452	12296 584 1257 1764
1453	509 2025 1313 13947
1454	1791 3904 16526 10054
1455	10780 6173 7192 15791
1456	12390 944 11058 11502
1457	12528 3914 2696 11888
1458	14555 7019 15534 5321
1459	10357 17213 3329 12296
1460	17512 16855 11192 13389
1461	7319 15619 8529 3116
1462	12486 781 14395 13519
1463	2206 9589 361 13277
1464	13091 16649 15589 7122
1465	1402 15066 6515 10892
1466	1127 10743 5477 8289
1467	4098 9797 446 16393
1468	7645 7588 13416 2984
1469	8580 16167 6226 7187
1470	13830 7030 807 6988
1471	10220 12453 2969 3453
1472	3956 3185 9553 15509
1473	6850 6281 17507 16876
1474	3518 9966 2545 1969
1475	14260 14828 4440 13617
1476	17448 17750 3562 375
1477	5711 9847 15624 15609
1478	14289 1469 1993 895
1479	10562 3917 12715 12413
1480	14173 1889 7333 17784
1481	6366 17543 12466 9268
1482	3494 17206 1552 2642
1483	2131 6646 17140 9740
1484	5276 15176 8105 10139
1485	11834 10822 15630 3425
1486	3433 6976 4613 9814
1487	12724 12324 4650 2510
1488	17319 740 4071 8294
1489	14471 10165 3700 7718
1490	2291 9293 12787 3429
1491	14805 12923 8439 6108
1492	4363 6973 10233 1172
1493	914 7929 14551 8556
1494	8446 2659 2448 7795
1495	13603 15314 227 11322
1496	6167 14101 8737 4040
1497	951 11110 15990 10067
1498	10793 6490 1020 127
1499	10052 10033 17728 13912
1500	15414 3840 2355 1228
1501	13333 9899 6558 13702
1502	2205 1181 9962 17939
1503	1847 11707 5370 16481
1504	11318 14862 10326 1583
1505	6026 16363 6815 9413
1506	3768 15281 11888 11759
1507	6392 2711 2842 14813
1508	9522 3300 12242 17444
1509	12917 16118 1918 1823
1510	13931 12256 15767 3187
1511	3895 12185 6545 3342
1512	647 16014 12184 16429
1513	11479 4333 8833 9280
1514	9181 5820 8665 14859
1515	9355 8996 3506 2915
1516	14397 851 3793 7828
1517	8406 11928 13973 14242
1518	1410 9303 10949 17339
1519	717 11754 15837 10512
1520	10576 4622 17478 15881
1521	8721 14303 17615 9883
1522	17572 5044 4417 16482
1523	10942 13475 16298 9092
1524	4928 2021 3449 2738
1525	16369 15468 11884 4337
1526	15786 16270 11294 13309
1527	12246 7006 12041 224
1528	14160 7220 10787 6383
1529	2802 10909 11646 10508
1530	8509 8453 12535 4938
1531	17283 5800 4111 8667
1532	3050 8350 11221 7324
1533	561 5050 10129 17839
1534	1917 17615 10387 1592
1535	16506 13156 2754 12569
1536	3001 7620 16834 14322
1537	15370 11666 5573 977
1538	13111 7552 4654 3253
1539	5486 5507 13132 9441
1540	17947 4273 11368 17958
1541	12735 6081 15762 6728
1542	17312 6462 16601 9967
1543	434 17881 481 577
1544	3975 14131 11347 5325
1545	5577 530 1721 5227
1546	5637 15954 10957 363
1547	16683 10117 10320 5075
1548	15562 7931 1695 17634
1549	3888 4514 4429 5737
1550	14631 17907 2957 15423
1551	7400 6944 11744 3143
1552	3787 15199 17054 3021
1553	5925 14501 10857 5985
1554	11149 13157 11856 3024
1555	16270 1531 8400 821
1556	16435 14881 14494 13347
1557	16958 1849 6139 14454
1558	6757 12501 12882 1316
1559	10421 16601 12201 16818
1560	6338 12450 15811 2279
1561	14060 16260 7223 11545
1562	6247 12972 8059 1455
1563	16345 1710 1355 12607
1564	6862 5733 12109 16444
1565	13969 4666 3794 8021
1566	11439 14887 16840 4744
1567	16069 5804 6774 7440
1568	15918 14160 9859 9932
1569	9513 11851 6815 3648
1570	17868 13623 8022 1709
1571	1341 6642 7437 12472
1572	14367 8693 8138 10961
1573	12614 11699 13482 13444
1574	507 12609 14847 1159
1575	12078 7194 3780 16621
1576	9220 16128 7223 5968
1577	14381 8397 7931 9461
1578	15161 511 13781 7765
1579	7851 5611 12675 9358
1580	14501 10024 9270 8929
1581	1289 7449 13517 8497
1582	6650 2080 15871 13196
1583	1641 7876 2077 12084
1584	13168 14970 12232 14200
1585	8963 862 967 664
1586	17430 10643 14165 16352
1587	7651 4734 3902 4242
1588	1960 9420 2750 3654
1589	1571 7338 1250 12229
1590	774 10716 11112 2735
1591	7406 990 213 12856
1592	9572 8827 12182 3418
1593	17329 14844 2475 6627
1594	13150 15714 12399 15495
1595	16919 9807 10278 8631
1596	1022 13294 16482 9987
1597	17139 1396 6626 16077
1598	16926 14231 4171 5187
1599	168 1066 580 12307
1600	17602 12480 5124 6011
1601	11847 16413 14482 702
1602	5046 10872 7078 13791
1603	8647 13429 332 9404
1604	6304 10976 8758 2551
1605	4147 3496 17508 16576
1606	11787 10105 17092 11009
1607	13252 14172 17586 14045
1608	3078 5887 5794 13067
1609	5640 3982 8065 606
1610	10253 12129 7538 1411
1611	15250 13418 3500 15004
1612	6841 14837 10625 12964
1613	16031 17120 5749 14669
1614	7733 4203 9296 17438
1615	1599 7849 8823 9656
1616	1584 5133 2662 14952
1617	6 3227 12176 13911
1618	6538 7448 2599 13825
1619	16370 17515 15185 11984
1620	12486 11311 7888 17026
1621	9771 16671 9035 8626
1622	6478 9569 6394 7464
1623	12536 15834 8251 15306
1624	14403 12786 1130 16361
1625	11771 10034 10737 17633
1626	13592 14490 17694 1262
1627	16874 7381 311 2902
1628	1625 11843 3734 16887
1629	6598 7314 7470 7555
1630	6271 12378 15879 9019
1631	11252 8577 2385 14182
1632	10270 681 17849 16856
1633	9590 16495 16986 16925
1634	12403 2021 17382 16882
1635	49 14875 4395 8575
1636	15219 14750 1003 3187
1637	4138 10371 17937 2524
1638	5677 4054 8710 9395
1639	17966 6539 8496 11799
1640	5948 6103 17180 1864
1641	2194 2937 10083 11872
1642	17682 7991 4246 12694
1643	16993 13630 3119 7673
1644	10164 12986 3081 4186
1645	9010 1239 1195 12279
1646	2919 16556 11771 3892
1647	7784 13287 3809 15142
1648	618 8397 14775 7165
1649	17585 12993 12968 7380
1650	6378 13273 17164 8181
1651	7198 12914 3417 2670
1652	2968 2836 6429 14848
1653	866 6861 4758 14560
1654	17797 7816 14212 7693
1655	14263 11373 2723 16675
1656	7099 8981 15308 13855
1657	171 14710 14488 3180
1658	17248 12063 1978 10667
1659	7331 2779 9064 5154
1660	8754 2509 11751 12928
1661	16876 11724 10510 6032
1662	1172 2358 2682 3955
1663	13660 12005 3024 10191
1664	8883 17785 9318 6777
1665	12850 6700 14773 8920
1666	16506 17949 13530 2401
1667	1210 11499 3776 3475
1668	578 17660 8784 17010
1669	5658 5406 93 1798
1670	1025 10067 8437 17143
1671	12881 5505 8119 11522
1672	13985 9091 2206 7438
1673	15039 325 4870 3365
1674	6540 14644 2095 3371
1675	13974 14302 14817 11752
1676	6070 16813 15729 15543
1677	17657 656 13044 1536
1678	82 2128 13329 14577
1679	8124 1556 8269 3088
1680	16625 17797 12349 400
1681	17648 12921 15641 8704
1682	8699 4379 3184 2845
1683	9453 8384 14116 11235
1684	8398 15707 2311 9839
1685	2960 13015 8696 3214
1686	10011 7128 11688 5212
1687	3223 6241 1832 9314
1688	1722 7093 11352 14143
1689	11997 9071 10911 945
1690	1147 962 1741 2639
1691	13723 11218 7884 9009
1692	2544 9548 11473 55
1693	17571 10977 8831 1429
1694	17194 12325 3073 2643
1695	6673 16867 11518 5885
1696	1209 2544 13438 5409
1697	5682 14902 11883 7422
1698	800 12504 1714 1109
1699	5869 9145 17751 7057
1700	17911 14185 2705 13147
1701	1116 7686 8094 15329
1702	5059 3077 14922 5339
1703	16368 7581 14643 13858
1704	13171 15599 16962 6026
1705	12384 432 11798 4406
1706	10311 4804 4016 16870
1707	16933 9266 16400 16675
1708	8242 9194 1999 1806
1709	17003 15175 3167 11150
1710	7991 5435 2065 3097
1711	1022 4775 12402 9628
1712	8804 17507 5063 1198
1713	4625 6952 13869 1801
1714	1152 16403 9862 17245
1715	14065 5609 6712 1232
1716	13861 7873 9445 1366
1717	10027 14146 5696 16346
1718	7813 14902 10143 729
1719	13290 9277 13139 1738
1720	188 8641 14448 16279
1721	466 6448 3457 17966
1722	13742 2296 4494 12437
1723	10862 12596 1426 8286
1724	11240 11158 15457 13689
1725	8412 2282 11979 2324
1726	5829 360 17887 13976
1727	11582 8335 10635 13552
1728	15888 12253 11307 7029
1729	5156 6060 7516 7615
1730	5662 9316 2288 428
1731	16911 12790 2295 14054
1732	16877 16449 8627 5030
1733	5311 4103 10408 12782
1734	9450 10150 7296 10641
1735	11576 14388 2391 16767
1736	11373 1625 15368 12329
1737	14718 10586 16289 3833
