Course	Room	Teacher	Time	Students
135	79	4222	0	2910 4469 15462 15983 16598 17988 18142 18760 22826 24495 29587 30024 32670 36896 38411 59125 67689 69117 69647 77809 80514 86894 86946 94786 97353 103513 115711 115875 118933 121938 126700 128873 135351 143457 
136	367	2604	0	3452 9759 10190 14154 15409 33602 37089 39507 41881 53386 60878 65453 73968 76477 82822 87455 92195 97094 104039 112373 114787 116754 119808 122302 123396 137149 137172 138858 139638 139670 
137	273	5273	0	2727 4163 10079 14058 17182 17261 19158 19853 23103 26316 30558 43930 45195 47553 48408 52247 54782 61739 64135 64931 91866 96288 99497 105174 105378 110219 111422 120058 122018 122661 126000 130130 131184 133116 135303 
138	86	431	0	21234 21385 23172 25459 28178 33986 36288 41887 57970 58924 60807 68584 68619 72495 76705 77603 87302 89304 96112 98751 109721 113198 117034 117854 125284 127798 140351 
139	265	1437	1	3470 12094 20123 22810 26016 34136 34322 38044 47018 57099 60081 61631 62876 63780 65658 66273 71813 78060 78829 82466 84330 86986 91452 93447 99879 106592 107819 117374 124036 125202 128070 130471 131048 131818 138924 
140	629	7189	1	3600 13933 23655 41472 43052 47037 49322 51381 52668 56361 62097 65371 67386 67467 68356 78693 85093 85128 87506 91175 93099 96858 98600 100990 106224 111053 113569 116385 128724 140755 141616 
141	154	1853	0	5693 7515 11277 13947 17329 17539 19357 23316 23370 39906 41836 44650 48221 50966 55344 58083 62159 63181 64824 71847 75035 78706 79789 82113 85312 90183 93126 93993 99144 102984 103420 107167 111492 111741 119350 120619 127390 
142	34	7026	1	2219 5377 11682 14693 20869 24079 24144 33832 45993 49621 50044 51452 55168 59303 64487 65582 76368 78627 84672 87618 99207 101002 101155 102683 120041 121994 122661 138652 
143	550	8336	0	4751 6650 13047 25273 31339 38284 39598 43426 44116 46391 50835 52655 53779 57735 59237 67939 75612 76932 83572 86741 93904 95454 95476 98483 98976 99915 102781 103160 106068 108231 110061 114575 115255 119726 122358 123289 126809 137256 
144	266	3405	0	7071 15128 15891 22740 30960 34004 34664 49232 53332 54025 63801 71636 72327 72717 72726 73071 79490 86226 86241 87986 96571 100472 102330 105719 107903 108443 114726 124029 124591 127441 128534 128717 130274 134822 138615 139825 140910 
145	434	8178	0	1201 1288 1811 2639 2694 2950 3297 6675 10185 13965 14153 15075 18776 23141 25935 29654 35985 36777 42299 48656 59329 60405 63478 69300 73548 82035 84313 106079 110458 113985 
146	127	3692	1	1136 1255 7166 7314 20278 23955 31103 35595 36416 41158 61088 61281 63457 66266 76422 79950 80134 84734 91672 92220 95390 108163 115898 118789 126816 
147	389	2102	0	6109 11425 12020 12862 13521 14194 16700 17130 21790 27248 28765 30498 34377 44637 61939 62636 62847 68127 68817 72143 73626 76049 76296 79399 83009 86694 97163 108673 109364 117104 125749 131725 135129 137235 141573 
148	559	4327	0	2599 9928 10719 12820 17865 21130 26164 28792 30582 35394 37707 41477 50998 52037 63721 65243 66577 66986 78743 82050 87847 94942 97535 98536 102377 104533 108787 108871 113413 120838 124396 133694 142267 
149	57	4911	0	787 13319 32176 32687 44042 65476 69710 76919 84020 84845 96614 97731 100942 107065 120299 121763 124262 133374 139476 
150	44	2317	1	2487 6247 18504 27147 32597 36256 36412 37483 45391 49512 52202 52333 55962 59172 66500 67685 73074 75387 84061 89116 95362 98338 103970 111902 115345 129754 130104 135532 137160 
151	567	6970	0	1222 5389 12774 14108 14642 25893 31730 32271 36146 40653 41466 41737 56465 59553 59674 60244 61054 64299 74452 76645 77606 79784 81039 81080 81154 92290 96686 97791 97865 100057 100359 101448 105367 109112 117731 123858 127258 132342 140598 
152	40	6937	1	2867 4150 9992 17564 18701 20410 25024 29755 38317 38439 48608 54294 59527 59852 63786 68595 72934 76800 78748 80089 89053 90247 104168 107576 111538 112347 121178 124226 132729 142678 
153	112	6552	0	5812 9632 11172 25428 30429 34846 39191 47340 66047 68347 71949 81725 84043 85625 85917 86732 97694 102524 107348 109400 111701 117154 119212 122112 122364 123544 131765 
154	251	862	0	2524 10356 17773 25289 25823 37062 43097 61048 62137 63572 65536 66923 69410 80943 85916 93349 97523 98288 98420 100670 107193 139974 
155	144	2339	1	8870 13413 13706 19579 24496 26215 34358 37375 38948 41084 43134 50253 54552 60461 74551 81525 82830 86327 92575 94181 98145 98269 99915 102642 110937 111102 112704 115730 121334 121909 122986 132756 142293 
156	187	6768	0	27108 29685 33013 33390 35515 36147 39280 40451 43728 47749 51758 63902 86963 87277 93150 97124 97658 108725 118020 121976 128207 128823 130256 136269 139983 
157	41	8336	2	2187 6358 6516 9356 18922 22981 23810 24543 27873 28655 29328 42614 47751 58685 60895 62983 67232 70095 73022 83809 85503 87325 91938 101073 105598 105774 121471 124568 124891 134640 135426 137379 138903 139564 140218 142623 
158	174	8387	0	3969 6724 12203 14923 21086 26281 28102 30756 32924 33041 36528 41745 42068 42406 45363 55240 63910 75774 79439 82413 89021 101022 117039 121213 130209 137826 139665 
159	217	377	1	6101 12140 22348 24816 27321 34817 38501 53130 54416 54897 58057 58351 59454 59513 66415 72452 81712 81885 82122 83770 86164 88279 96259 111806 115461 120333 122388 134085 142063 
160	138	8624	1	3581 5175 11425 13209 16528 28607 29112 35262 42648 46644 48727 50640 66356 71807 75879 78039 78084 81047 99748 101648 105042 105959 109323 119784 123507 128375 129830 131131 134849 143220 
161	680	6994	0	1351 2143 2857 7568 13973 15195 18121 26387 27953 29121 32402 32955 37240 42828 47853 53879 55049 56077 61486 64919 65370 68324 74595 79965 80841 87237 87259 92080 99871 102466 106235 110449 120067 121869 123821 125106 130123 138980 139253 
162	568	4560	0	284 670 4413 9863 11266 14334 15738 16594 17728 17923 18530 35681 38429 39534 43424 44726 47242 47858 51340 59066 63111 67083 67729 69771 69843 74993 78957 97952 102793 111958 113104 120110 123894 
163	79	3943	1	3396 5059 8004 27086 31044 34402 36479 41700 52360 55381 55949 56900 59997 69252 70704 72206 72312 78374 78695 90124 92369 96363 100780 101467 101647 108496 115715 119891 122864 126029 132471 137631 138076 143180 
164	66	5079	1	5005 7385 19023 20079 20394 26720 29517 30214 36376 41936 46724 48392 63765 65003 65319 72755 94433 95708 97810 101042 107373 113364 121392 128007 133653 142748 
165	384	4272	0	4229 6854 6984 13068 24497 35761 57524 58602 59849 59906 60577 60826 71909 78839 84919 88811 93238 99360 100605 101399 103414 107367 120711 121394 121659 121703 125754 138252 
166	35	7046	1	3804 14327 20171 26139 28944 33041 43433 43507 47965 56372 58194 63476 63673 66359 67904 72095 73210 76623 90664 102012 104527 121175 122862 123743 136171 138417 141422 
167	80	5528	0	2439 5480 5640 9795 19543 26179 28444 31831 34388 39351 42326 42582 45768 47462 47740 53809 61548 62503 72822 73619 75927 86351 90623 91672 93307 97121 99890 106513 107842 115682 117351 119298 119718 126875 135585 139542 
168	23	3175	1	1599 4274 25985 34300 52924 53049 60204 64583 68126 80594 95487 102731 107649 108200 108783 109049 126971 131461 131739 140203 141619 142870 
169	121	6246	0	5094 13837 14675 19333 20143 26523 31314 32419 38748 40087 41095 49112 51373 53396 54075 64129 64366 67363 71576 73024 73843 78062 84617 89689 97812 101350 107177 114184 116417 119862 123652 131458 134065 140490 
170	577	6662	0	5611 9935 10551 16277 16339 19947 24934 28886 29516 33907 34815 38487 39663 46335 56401 69061 71956 79512 83242 86477 86843 87948 88111 97943 112751 118240 122922 130152 131163 132924 135982 
171	211	5988	1	862 1657 11314 14388 14806 20222 33539 34084 34772 37122 41873 42054 46721 59060 60697 64683 64998 66484 71633 72909 83061 102026 103337 105905 111611 113284 113668 123120 123322 127808 132536 133086 141206 
172	146	2352	1	1772 2955 3908 12550 15326 17036 17416 19315 19512 22161 33598 36219 43950 46296 51167 55340 65111 65755 68474 69094 74443 80270 82145 87643 100857 103955 103980 105324 108306 113245 113850 118575 119270 119464 120138 126088 130902 136607 137219 140099 
173	224	3766	0	3919 6858 9035 11926 12155 12176 20146 21094 23888 29799 32937 34352 37510 54478 56240 70736 77361 79214 83805 84930 93690 95949 98864 103238 106801 107184 109910 111299 115874 116889 120054 122873 126558 137545 141044 143955 
174	135	4049	0	5327 9305 20490 20974 22914 25518 27643 28558 30768 32391 32713 36859 37702 39362 39568 39718 45808 50104 52401 53429 54866 56869 59294 73019 80924 84648 88741 88866 89909 94234 96400 97796 98033 105981 110496 115822 117363 118438 124653 127305 128126 135573 141767 143781 143986 
175	191	2503	0	11981 12205 13004 22123 29846 38924 48112 51460 56405 67290 68576 73747 74483 76837 87531 93117 116016 117792 118657 119933 122063 129151 136184 137585 140400 
176	46	1317	1	899 8746 17249 18841 35926 37294 42428 44280 56225 66608 76987 77836 80599 88488 92510 94805 100667 102212 106282 109679 112715 118757 122222 124471 126274 130612 143603 
177	269	5198	1	18540 25316 33410 38909 39835 39974 44006 45701 46433 47968 55415 62814 68294 68880 72393 72619 73748 74530 76106 89715 90649 96677 97094 102268 102297 103613 105083 108652 108666 117276 131853 136038 137994 142036 143798 
178	98	2152	1	4012 4195 7575 8959 9010 13956 19588 31918 32215 38418 52572 56240 60688 61671 62618 71329 76016 84927 85090 86011 87064 94920 94958 100137 112887 115420 119135 122462 128687 129835 135311 142015 
179	692	6072	0	786 8544 12720 14337 15261 15858 21760 23893 27745 28131 29385 33411 42022 42081 49252 52580 55062 57291 58737 60833 61475 78317 81354 88613 91444 92619 93669 93918 96628 102007 102311 120249 122276 128080 128398 134312 136230 139016 140782 
180	216	2110	0	5205 7465 12262 15798 22094 22628 22710 28409 33914 34017 34947 38155 42543 44204 45304 56771 57385 59463 59782 62210 68210 68442 68689 71724 75344 81131 82571 93533 93609 98411 99394 100580 106203 119854 120094 125509 126919 130777 131096 133426 139494 
181	31	3160	2	3110 12659 14423 17310 35232 35740 38566 40257 42942 47147 50324 58514 61723 67308 69668 72863 73841 74857 80594 83161 84119 86733 88487 89607 89792 91845 99165 109490 111366 118028 118548 118847 121982 125801 132789 138292 138584 138967 
182	978	3194	24	3728 4768 8802 12011 14579 15503 15728 18250 19832 19843 21702 25806 29608 37338 41799 42280 46438 47568 47880 49169 51835 60627 64648 65530 68750 74661 75367 75640 87871 88955 90730 93263 97250 98289 98674 99996 100198 104748 105906 110033 114556 115054 122682 123657 128045 128919 130497 133876 139185 141598 
183	282	6866	0	4909 5399 10983 16979 32525 35577 36874 47362 59763 69184 79465 82691 91924 95125 95134 98825 101798 102539 110998 117658 133314 136261 137774 140549 141270 
184	639	8512	0	1156 7297 7820 9040 9412 10831 11729 12623 13317 14324 25837 26696 26770 31326 39188 41751 46673 52966 54210 58481 61008 67114 69123 83157 85106 92731 101405 101483 107798 122685 123217 129494 131597 131966 135832 137135 139251 141818 
185	75	134	2	2083 5087 6123 7399 11193 11461 17567 20226 21351 29049 34405 38091 45415 48569 53930 54845 57338 65301 69049 71516 72644 83921 93626 103310 115752 121711 124300 126968 129985 135562 138415 138786 141143 
186	515	7033	0	14176 14610 30945 32878 39714 44916 53491 54296 55050 55596 56680 62252 70589 77013 82489 83905 84809 92644 93696 97821 101299 102023 106744 108634 109901 115463 121682 121764 122454 139440 
187	34	7477	2	8497 12429 14982 21265 21299 22454 22496 32412 40045 43145 44463 53985 62185 62317 71463 72857 93392 93648 97268 106046 109885 112319 113892 114070 115006 119672 120049 129429 
188	121	1742	1	1720 3787 16723 18630 19805 22014 24392 28964 33932 36606 44038 48633 55291 56129 62399 62425 63399 64389 70993 86426 88205 89361 99177 100460 102880 103102 126823 126938 131234 134305 134568 136074 136959 138127 
189	163	65	1	2105 5728 6369 9757 12235 17504 23682 25341 27407 31014 37173 38932 62830 62883 64159 69848 77550 81347 82734 96083 102952 108887 109698 111763 113700 114255 118360 119266 121250 139825 
190	510	1028	0	9060 9288 17017 21212 26719 27904 30240 34147 43027 58942 61584 63851 67640 73359 79020 81654 82411 85865 90658 90674 91289 108590 117261 124759 126821 127645 128707 142319 143663 
191	533	1707	0	3551 8728 11070 17070 17153 19981 20513 22226 29333 34558 43963 45412 47868 58325 59392 64847 65711 72455 78409 91418 94442 96693 101513 104839 108808 111994 115541 136623 143860 
192	527	7872	0	2983 3922 8901 24462 28584 36482 37334 40145 44215 46728 46867 47958 49447 58631 60065 62305 64295 64451 65652 80074 80529 83519 89950 91566 97053 102219 114764 116758 121172 123527 124360 128819 131469 138356 139819 
193	145	4926	1	300 4864 18418 21511 21690 24633 44273 45834 49919 52022 58560 70427 72369 73473 83007 85247 85407 85556 98768 101655 106341 107658 108932 118794 126004 129882 132894 133701 136628 138676 141878 141972 
194	129	7133	0	10031 22853 28815 34456 38683 42611 42933 46070 46150 49500 60028 70447 73294 74419 82027 98914 105256 116788 119136 121870 124266 128623 129976 134040 
195	104	7656	1	5911 18843 18845 19544 28159 32366 34573 36599 46975 47185 47599 60510 61989 64061 83121 84375 84482 97997 105807 109723 118289 124376 133031 138933 
196	49	3878	0	1981 2888 13621 19090 19143 31514 36904 37184 44597 51011 52433 63562 70887 77284 87456 93575 97471 124164 137020 140462 143823 
197	52	2270	1	5812 16199 16399 28934 32514 36682 40152 46041 53223 58588 65212 65693 76854 86240 101108 103081 117988 120971 128246 137458 
198	555	6357	0	5875 8408 23674 26774 29648 36021 40464 42393 44137 51459 63574 66144 82390 84753 89924 92338 96120 98989 102168 102239 103345 105205 110798 110905 115641 120255 124082 127763 128221 
199	608	2004	0	13425 17145 17910 20405 24723 30110 30579 31437 34107 42869 47077 50118 54747 57280 62236 62315 65482 71543 74680 74853 94478 97042 98060 100895 109477 109495 111081 113007 114975 130416 
200	141	832	1	3276 13437 16211 19069 19823 23276 24165 24332 27070 33002 34070 44129 48025 51217 56746 60025 61454 70991 72541 75679 81238 89866 96296 97604 99230 101333 109733 112927 113037 113643 115455 116766 123418 124619 127495 141463 143817 
201	324	2230	0	10881 13371 14268 26913 30669 31661 39374 52224 57580 61092 62126 66200 69016 73365 76926 77042 93702 100040 100649 124418 130401 140448 142660 
202	165	5677	1	985 1292 2915 19212 28787 28826 32558 35027 36185 36850 37585 52746 56390 57368 85965 92212 93397 97297 98784 99001 101410 101819 104531 105443 105996 106234 114537 114601 124434 128359 129683 134951 140745 141563 
203	154	5058	1	3432 6569 12408 18266 18993 23931 30234 30694 34815 36308 37044 40284 41822 43415 59087 62651 64415 64679 75279 82565 84271 93260 97292 99649 101043 101202 102050 102883 105050 113354 114798 117379 125933 126043 128377 131875 134124 
204	194	5476	1	618 1939 2604 7623 7709 10435 15181 16053 16651 20620 20730 27931 29613 29717 34808 36540 41644 45146 49005 52636 64932 70690 73723 74381 84651 86324 97281 99751 101442 117734 124612 127465 127965 130399 130624 131061 131796 134299 135898 137224 141660 
205	187	7049	1	7479 10155 15774 15987 38411 42422 52684 54004 63038 63305 64891 79831 80654 88202 89662 92295 94221 97300 109747 115657 123001 125663 130163 136112 143153 
206	386	490	0	18054 22065 23302 31226 33247 36634 39814 40342 40414 47017 48930 51862 54693 62263 68187 68197 75341 78137 79080 83696 88762 95108 100523 110267 112228 114598 118320 126678 
207	20	2366	1	3479 10272 11183 13148 17480 20655 23370 23877 27504 34689 38134 40760 44918 45937 47796 50008 50998 51227 58321 58841 63338 70607 72958 80315 80912 90666 90737 91542 93463 97274 100557 101977 104354 109253 121260 124333 131939 133706 134362 136561 138269 138722 139417 143078 143424 
208	207	8750	1	7261 15025 15412 15866 16627 20732 33867 36258 38512 40218 50046 52885 53057 54142 62708 64951 65277 65458 66557 70442 72681 73725 77995 94284 101903 104469 108685 108895 114148 114167 114235 114337 121769 122633 124222 124310 124374 131150 132346 138902 
209	292	1805	0	4936 5526 27625 44311 48423 49452 54342 56985 57554 62955 67847 71735 79394 87345 89185 89860 92198 102678 105119 116259 135446 138144 140471 143048 143825 
210	657	4096	1	8776 9660 13760 16745 24607 29267 30631 39636 46754 50560 50718 52984 54234 57721 58926 59995 63668 63851 65132 69551 71392 84274 85919 93335 94955 111203 116406 118317 121072 123950 133396 
211	207	2744	0	659 11684 21648 25436 29282 30198 31207 31436 33871 36373 37055 39575 41620 42774 43882 44788 49760 51440 52975 54720 57454 59120 60122 60418 61878 74937 83436 83483 85326 91748 93731 95409 97144 104363 106887 113588 114698 123334 126531 128413 
212	68	2509	1	1833 4834 7776 27935 40082 40878 42395 43291 51124 55213 57696 59307 59764 61270 62390 64718 68008 71323 72429 76596 79587 83181 94731 103569 106651 107607 111190 112923 121589 123457 125276 125419 127475 127533 128266 128331 128506 131706 132544 135315 135403 139221 
213	339	6517	0	1591 7304 13776 15559 19105 21413 24874 25383 26640 27576 37895 39071 39616 39798 42066 44686 48222 59256 60204 61986 64437 66647 68169 69039 69212 73808 74742 75461 77949 80193 86521 90105 91605 92877 99310 108230 125727 
